it,max_clique,max_cycle_clique,mean_p,similarity,re_samp_ratio
1,29,29,5.417669681585179,0.10789416612448492,0.0
2,29,26,5.147320174898132,0.08855799373040753,0.0
3,29,28,4.890989260790447,0.08790834845735027,0.0
4,30,30,4.649978105568012,0.09254158863060483,0.0
5,30,26,4.41801317768183,0.09914474042599554,0.0
6,32,32,4.201165698075866,0.11459527034066049,0.0
7,32,30,3.992298319673999,0.08349633935058402,0.0
8,32,26,3.7930648161133154,0.08600936847451887,0.0
9,32,28,3.6040326320899845,0.09335846546180286,0.0
10,32,27,3.424311580138479,0.09569633787757284,0.0
11,32,28,3.253717057913891,0.08541288566243194,0.0
12,32,27,3.091511784671195,0.08310059846110003,0.0
13,32,29,2.9377700216731744,0.08895552223888056,0.0
14,32,28,2.791502577371851,0.09243604004449388,0.0
15,32,31,2.6538374445600383,0.10238399318859089,0.0
16,32,28,2.5217666291143734,0.09810429206277775,0.0
17,32,32,2.399752955913123,0.10032344717943095,0.0
18,32,30,2.280956488453953,0.08988128886376484,0.0
19,32,29,2.167742490266797,0.09768335646418277,0.0
20,32,30,2.0605465460899444,0.10246617197730248,0.0
21,32,26,1.9579006312084615,0.0858111927642736,0.0
22,32,30,1.8611967799845246,0.11330049261083744,0.0
23,32,28,1.7687579977676362,0.0804208065458796,0.0
24,32,26,1.680701510302267,0.10101544319864608,0.0
25,32,32,1.6007410930416228,0.09891384582937889,0.0
26,32,28,1.5213250951718753,0.09552434559265534,0.0
27,32,29,1.4460926666488225,0.1063740856844305,0.0
28,32,29,1.3746218595519224,0.10546385574985019,0.0
29,32,28,1.3065118233566602,0.09191538684439293,0.0
30,32,27,1.241666811841824,0.08010790523105794,0.0
31,32,30,1.180774651586221,0.09041895990115692,0.0
32,32,28,1.122356975789245,0.09216886883660973,0.0
33,32,27,1.0667197066527807,0.08323037178479165,0.0
34,33,33,1.0177212607523172,0.08935435351790987,0.0
35,33,29,0.9675022587031332,0.108342957707749,0.0
36,33,28,0.9196446930865897,0.10704599546133835,0.0
37,33,28,0.8741800057508717,0.08949096880131363,0.0
38,33,28,0.8309885527819404,0.11176439430054558,0.0
39,33,28,0.7899566724614568,0.09401379310344828,0.0
40,33,28,0.7509763861569949,0.07912765471568851,0.0
41,33,29,0.714094627837578,0.09665948275862069,0.0
42,33,32,0.6804272255729339,0.09921925829538061,0.0
43,33,29,0.6470729252827201,0.10413058311027135,0.0
44,33,31,0.6159926097231048,0.11129014931786443,0.0
45,33,29,0.585860040225383,0.09308162374508948,0.0
46,33,28,0.5570845855327266,0.1008551724137931,0.0
47,33,28,0.5297479035747017,0.09502162102228628,0.0
48,33,30,0.5041538936483323,0.104532639340707,0.0
49,33,33,0.48328373839809297,0.10816476260350068,0.0
50,33,30,0.46001293673055377,0.11126158974893217,0.0
51,33,30,0.4379056751463924,0.11737112630370777,0.0
52,33,28,0.41652793870768473,0.09475657558370733,0.0
53,33,30,0.3965949270246662,0.10019719661035016,0.0
54,33,33,0.3811027201056098,0.11511081940728025,0.0
55,33,32,0.36408491322756364,0.121674155601555,0.0
56,33,32,0.34791799669341966,0.11435661479605025,0.0
57,33,29,0.3311891578471819,0.12472044520726062,0.0
58,34,34,0.31923833560151144,0.12318302387267904,0.0
59,34,33,0.305445188537523,0.11058079047567973,0.0
60,34,32,0.2915311485288038,0.12454966546577458,0.0
61,34,34,0.28156322674905127,0.1264199525420306,0.0
62,34,32,0.26884328482975456,0.14730878186968838,0.0
63,34,32,0.25675934000642353,0.1264705882352941,0.0
64,34,33,0.24609014272219057,0.12223888055972014,0.0
65,34,32,0.23514385500423748,0.12826390273071556,0.0
66,35,35,0.22827460915202757,0.16259612129419163,0.0
67,36,36,0.2220363518805465,0.14058355437665782,0.0
68,36,36,0.21610901275386687,0.14356483729966002,0.0
69,36,35,0.20774753556517453,0.17410044977511244,0.0
70,36,35,0.19980413223591678,0.15013107481347046,0.0
71,36,33,0.19089831048216527,0.1717649239896181,0.0
72,36,32,0.18216832660895055,0.13542865722436315,0.0
73,36,31,0.1736965756307641,0.1275915365346693,0.0
74,37,37,0.17048296136026667,0.18375376070354085,0.0
75,37,32,0.1626379230013316,0.16665038585523104,0.0
76,37,36,0.15709317357908129,0.14258818866428855,0.0
77,38,38,0.15501308817702852,0.19227886056971513,0.0
78,41,41,0.15394073109744297,0.2169934640522876,0.0
79,43,43,0.15422441444093848,0.24795548436050924,0.0
80,43,36,0.15162877580723125,0.20511449701505835,0.0
81,43,37,0.14935005419989417,0.2295124258319718,0.0
82,43,38,0.14740171396165727,0.1743746711942226,0.0
83,43,35,0.14517629056633555,0.18393915356259624,0.0
84,43,39,0.1437626368685013,0.20726000636045613,0.0
85,43,36,0.14187609450691757,0.20835228823582932,0.0
86,43,39,0.1406657192868704,0.16645855345307847,0.0
87,43,40,0.13990818808361888,0.22422457113151967,0.0
88,43,41,0.139841559841966,0.20734730673878746,0.0
89,43,34,0.1380113535566309,0.22035993955213629,0.0
90,43,40,0.1374229830760386,0.19257082510675422,0.0
91,43,39,0.13648564399821872,0.18289197942465232,0.0
92,43,40,0.13598277822803181,0.17763845350052246,0.0
93,43,41,0.13615242784775186,0.1952312071298586,0.0
94,43,39,0.13528867820667442,0.17158931082981715,0.0
95,43,38,0.13421565243249484,0.1817760474601409,0.0
96,43,40,0.13383985095277587,0.162340178225494,0.0
97,43,35,0.13243410426445776,0.1908899661575048,0.0
98,43,38,0.1315282274902912,0.1525052390931606,0.0
99,43,42,0.1332548781974313,0.20698801792737584,0.0
