it,max_clique,max_cycle_clique,mean_p,similarity,re_samp_ratio
1,16,16,4.860850979806682,0.028169014084507043,0.0
2,16,15,4.375018719629362,0.014814814814814815,0.0
3,16,16,3.9380947626455014,0.006304176516942475,0.0
4,16,16,3.5448632013600267,0.009592326139088728,0.0
5,16,16,3.1909547962031017,0.01610305958132045,0.0
6,16,15,2.8721121543861408,0.025252525252525252,0.0
7,16,15,2.585153776750866,0.01610305958132045,0.0
8,16,16,2.3272163140548625,0.028368794326241134,0.0
9,17,17,2.095149652958991,0.01260835303388495,0.0
10,17,15,1.885803246198654,0.017973856209150325,0.0
11,17,16,1.6975118790683226,0.021086780210867802,0.0
12,17,15,1.527929249697056,0.02238209432454037,0.0
13,17,16,1.3754252822168878,0.016975308641975308,0.0
14,17,16,1.2381717114847353,0.006488240064882401,0.0
15,17,15,1.1145230988718253,0.01810699588477366,0.0
16,17,16,1.00335974647418,0.02238209432454037,0.0
17,17,16,0.9033127293163001,0.014388489208633094,0.0
18,17,15,0.8131500149202338,0.009732360097323601,0.0
19,17,15,0.7320035719637733,0.010025062656641603,0.0
20,17,15,0.65897177330296,0.009456264775413711,0.0
21,17,15,0.5932431545082265,0.016339869281045753,0.0
22,17,15,0.534087397592967,0.016220600162206,0.0
23,17,14,0.48078822088178785,0.015267175572519083,0.0
24,17,16,0.4329983562831458,0.028192371475953566,0.0
25,17,15,0.38986707919039476,0.023980815347721823,0.0
26,17,16,0.35116932876089313,0.017585931254996003,0.0
27,17,15,0.3162209544203664,0.01904761904761905,0.0
28,17,15,0.28476741751389334,0.014814814814814815,0.0
29,17,15,0.25645923429806783,0.02139917695473251,0.0
30,17,15,0.23098186940382434,0.004975124378109453,0.0
31,17,15,0.20805224099900532,0.015037593984962405,0.0
32,17,16,0.18753597438864236,0.017336485421591805,0.0
33,17,16,0.16907133443931535,0.02190923317683881,0.0
34,17,15,0.15233275953094727,0.01260835303388495,0.0
35,17,17,0.13775445388747037,0.025396825396825397,0.0
36,17,15,0.12414756703428648,0.017973856209150325,0.0
37,17,16,0.11202176782039538,0.02254428341384863,0.0
38,17,16,0.10253973243252139,0.017842660178426603,0.0
39,17,17,0.10273369956483457,0.029944838455476755,0.0
40,17,15,0.10243576871303853,0.023809523809523808,0.0
41,17,16,0.1023183750850185,0.00966183574879227,0.0
42,17,15,0.1021214608941224,0.023045267489711935,0.0
43,17,15,0.10197083619602398,0.024691358024691357,0.0
44,17,16,0.10195550552905537,0.0196078431372549,0.0
45,17,15,0.10182089592503045,0.018379281537176273,0.0
46,17,15,0.10170766900119768,0.02364066193853428,0.0
47,17,16,0.10173421421480547,0.015760441292356184,0.0
48,17,16,0.10176085671486917,0.017713365539452495,0.0
49,17,17,0.10214582426237236,0.01564945226917058,0.0
50,17,16,0.10212451700348464,0.017713365539452495,0.0
51,17,15,0.10198658782424083,0.01610305958132045,0.0
52,17,17,0.10235247325584779,0.017585931254996003,0.0
53,17,14,0.10213005545619387,0.014814814814814815,0.0
54,17,15,0.10198515266112702,0.024154589371980676,0.0
55,17,15,0.1018592817052805,0.014925373134328358,0.0
56,17,15,0.1017481110674967,0.021885521885521887,0.0
57,17,16,0.10176866760265892,0.01610305958132045,0.0
58,17,16,0.10178578763703573,0.03150912106135987,0.0
59,17,14,0.10162783655857238,0.02564102564102564,0.0
60,17,14,0.1014866051973888,0.025839793281653745,0.0
61,17,16,0.10153922708685219,0.021086780210867802,0.0
62,17,16,0.10158863607357588,0.012345679012345678,0.0
63,17,16,0.10163223534722078,0.011437908496732025,0.0
64,17,15,0.10154539290889979,0.014388489208633094,0.0
65,17,15,0.101468884606878,0.025952960259529603,0.0
66,17,16,0.10152942467058902,0.020933977455716585,0.0
67,17,15,0.1014578718964165,0.016339869281045753,0.0
68,17,15,0.10139452389909262,0.0227088402270884,0.0
69,17,17,0.10182392706201775,0.0197869101978691,0.0
70,17,16,0.10184308419371912,0.011111111111111112,0.0
71,17,14,0.1016802128472819,0.02139917695473251,0.0
72,17,15,0.10159429797025167,0.01746031746031746,0.0
73,17,15,0.10152055050065911,0.013071895424836602,0.0
74,17,16,0.10156960986331115,0.01646090534979424,0.0
75,17,16,0.1016152494866185,0.02238209432454037,0.0
76,17,16,0.10166125979337004,0.018648018648018648,0.0
77,17,15,0.10157669157909674,0.022222222222222223,0.0
78,17,14,0.10143712717293689,0.02356902356902357,0.0
79,17,16,0.10149715981816801,0.019464720194647202,0.0
80,17,15,0.1014349662348106,0.017585931254996003,0.0
81,17,16,0.10150042817491527,0.02717825739408473,0.0
82,17,15,0.10143818537684651,0.006734006734006734,0.0
83,17,16,0.10150280048646144,0.0252167060677699,0.0
84,17,15,0.10144430517654136,0.021086780210867802,0.0
85,17,15,0.10138674920057289,0.01658374792703151,0.0
86,17,16,0.1014508914704239,0.01564945226917058,0.0
87,17,16,0.10150796660044996,0.014492753623188406,0.0
88,17,16,0.10156388648293127,0.017585931254996003,0.0
89,17,17,0.10197448058869187,0.027375201288244767,0.0
90,17,17,0.10233801526853875,0.023809523809523808,0.0
91,17,15,0.10217662997179867,0.015873015873015872,0.0
92,17,15,0.10203805197758388,0.012789768185451638,0.0
93,17,15,0.10191887905647808,0.023391812865497075,0.0
94,17,16,0.10193309809780768,0.0196078431372549,0.0
95,17,16,0.10194517394791264,0.008169934640522876,0.0
96,17,16,0.10195075218714174,0.01932367149758454,0.0
97,17,15,0.10183982710235269,0.018912529550827423,0.0
98,17,16,0.1018558874204826,0.008110300081103,0.0
99,17,16,0.10187555218400557,0.0167427701674277,0.0
