it,max_clique,max_cycle_clique,mean_p,similarity,re_samp_ratio
1,30,30,4.865453962933761,0.09765085214187011,0.0
2,30,27,4.379629436119875,0.09005030057661637,0.0
3,30,27,3.942387361987386,0.07920156606013928,0.0
4,30,28,3.5491837204258694,0.08576480990274093,0.0
5,30,29,3.195933000854366,0.08741116433424126,0.0
6,30,27,2.8770605702484238,0.09237916554989725,0.0
7,30,29,2.591022165694664,0.08407421724004639,0.0
8,30,30,2.335493490134663,0.09348603721405598,0.0
9,30,30,2.1055176821306603,0.09019425019425019,0.0
10,31,31,1.898785906031157,0.10582380162402864,0.0
11,31,28,1.7096836364059596,0.09388370732908548,0.0
12,31,31,1.5425352648789314,0.09315512353179425,0.0
13,31,29,1.3893935067050913,0.0909343973276422,0.0
14,31,29,1.2515659243486381,0.08977493574070591,0.0
15,31,30,1.1281961024185057,0.08707666602403445,0.0
16,31,31,1.019196484290219,0.09828557654644611,0.0
17,31,28,0.9180531568391164,0.10237985567326885,0.0
18,31,30,0.8280346116599369,0.10250268693382465,0.0
19,34,34,0.7498397861406314,0.09710210893642847,0.0
20,34,29,0.6754116916835949,0.0882051282051282,0.0
21,34,32,0.6092287419333919,0.10346907993966817,0.0
22,34,30,0.5490205759419459,0.10268634821674154,0.0
23,34,31,0.4950735163761422,0.10747912595487653,0.0
24,34,29,0.44612204889555584,0.08896375319732984,0.0
25,34,30,0.4022245522078928,0.10845859121721191,0.0
26,34,31,0.3629570950154944,0.09157077708314458,0.0
27,34,34,0.33127002116063275,0.10429338103756708,0.0
28,34,31,0.29909801707296085,0.09455317857684721,0.0
29,36,36,0.2743636885517845,0.1255840455840456,0.0
30,36,36,0.25210279288272613,0.14264726264726266,0.0
31,36,33,0.2279768984524976,0.15530671859785783,0.0
32,36,36,0.21035468179336753,0.15291772480270882,0.0
33,38,38,0.19509438448679625,0.16529541763186623,0.0
34,39,39,0.18167228830941026,0.20302893987104514,0.0
35,39,35,0.16448264885806962,0.16362196553889843,0.0
36,40,40,0.1544421126788871,0.1522385660316695,0.0
37,40,36,0.14003299604822253,0.1666942376619796,0.0
38,40,38,0.1293160867694122,0.177093307798702,0.0
39,40,35,0.1265474988324511,0.14665551839464883,0.0
40,40,37,0.12469940631605315,0.1478195362852599,0.0
41,40,38,0.12366456327157098,0.21119110774283187,0.0
42,40,38,0.12279224904931973,0.20268372601029802,0.0
43,40,39,0.1231934419145655,0.16845965110949337,0.0
44,40,35,0.12136338530224496,0.17380686945904336,0.0
45,40,38,0.12084835053385085,0.1540667218086573,0.0
46,40,36,0.11951239834603027,0.19371528570341626,0.0
47,40,34,0.11794602670032037,0.14872351680169268,0.0
48,40,38,0.11781225938176994,0.14934089771399967,0.0
49,40,40,0.12217395480973471,0.15422481878178082,0.0
50,40,39,0.12274054658886872,0.16715120085906604,0.0
51,40,35,0.121022693326583,0.1352388958946336,0.0
52,40,39,0.12170642316934654,0.2055925295361915,0.0
53,40,32,0.11973419668561264,0.13356252685861625,0.0
54,40,30,0.11783776190664469,0.12696489861844193,0.0
55,40,39,0.11883946148741543,0.15927538569048003,0.0
56,40,32,0.11714289820067368,0.1214574898785425,0.0
57,40,36,0.11620342309219053,0.17456133343983812,0.0
58,40,38,0.11625257847421992,0.1771805600257483,0.0
59,40,36,0.11540087468175463,0.16880566093577637,0.0
60,40,36,0.11462652018690868,0.149800448307911,0.0
61,40,38,0.11484499821855665,0.14043392504930965,0.0
62,40,38,0.11504427041645915,0.15583716737966474,0.0
63,40,33,0.1138310530939143,0.14082926555574257,0.0
64,40,31,0.11257336191899948,0.13557585588662172,0.0
65,40,33,0.11157972280646627,0.1582580712135368,0.0
66,40,33,0.11068044658425803,0.12132299561518134,0.0
67,40,39,0.11234246416564846,0.1530234471410942,0.0
68,40,39,0.1138372998956485,0.15849375478623676,0.0
69,40,36,0.11317596770138989,0.16574066828390327,0.0
70,40,38,0.1134713272788921,0.1757032097589373,0.0
71,40,34,0.11248923096336078,0.12638395051021883,0.0
72,40,34,0.11161908893834059,0.132308856485928,0.0
73,40,32,0.11063187098862111,0.12945314272747901,0.0
74,40,38,0.11121952539709333,0.1386122039005608,0.0
75,40,35,0.11065115378902089,0.1680734724212985,0.0
76,40,38,0.11124259330910231,0.16415626258558197,0.0
77,40,32,0.1103187016660951,0.12837644908914397,0.0
78,40,37,0.11039961322714308,0.1542935436065207,0.0
79,40,35,0.10991845011921636,0.15821058374249863,0.0
80,40,32,0.10912950634059886,0.1471422432316287,0.0
81,40,34,0.10864564641823823,0.13939742221492488,0.0
82,40,34,0.10821291899086802,0.12242645991230362,0.0
83,40,32,0.10760691707014905,0.13915393059191083,0.0
84,40,31,0.10697009424433748,0.12025373000982757,0.0
85,40,33,0.10655444938528177,0.11265527721223924,0.0
86,40,30,0.10595008375753359,0.12917811355311357,0.0
87,40,36,0.10609833642329101,0.15769368180943744,0.0
88,40,31,0.10557401650483782,0.12418697424334403,0.0
89,40,31,0.10510045658588031,0.11272488195565118,0.0
90,40,31,0.10467303740448405,0.10629478296914786,0.0
91,40,32,0.10438839613773544,0.12140593488908095,0.0
92,40,29,0.10396338550619233,0.11463046757164404,0.0
93,40,33,0.10385219501867868,0.11276223776223776,0.0
94,40,36,0.10424993368293858,0.09961824029819341,0.0
95,40,28,0.10381448971470382,0.08632265490120852,0.0
96,40,32,0.10363283418654468,0.1205332399871649,0.0
97,40,34,0.10367243248287263,0.11385078427967818,0.0
98,40,31,0.10343459580694425,0.08655409631019387,0.0
99,40,32,0.10330527776390293,0.12030895569529389,0.0
