it,max_clique,max_cycle_clique,mean_p,similarity,re_samp_ratio
1,29,29,4.864727753680343,0.08892659627953746,0.0
2,29,28,4.37980762026814,0.07805192710853089,0.0
3,30,30,3.9453987841745533,0.09268131007261442,0.0
4,30,30,3.554428209286279,0.10435033131662345,0.0
5,31,31,3.20279552242705,0.0948391122203405,0.0
6,32,32,2.8865857818349108,0.10755148741418764,0.0
7,32,30,2.599118383987907,0.09213385484571925,0.0
8,32,32,2.343281203843588,0.09943788138395407,0.0
9,32,27,2.109433663112226,0.08901189794490043,0.0
10,32,30,1.8996814771374884,0.087739390468919,0.0
11,33,33,1.714050868855918,0.11582967238062424,0.0
12,33,30,1.543539167222693,0.09704603388813915,0.0
13,33,31,1.3904585812049435,0.09139436576259681,0.0
14,33,29,1.2520797840728843,0.08858394536786497,0.0
15,35,35,1.1317597525635965,0.09733487833140209,0.0
16,35,32,1.0196024418708538,0.100104963262858,0.0
17,35,30,0.9182377878520132,0.09438870308435526,0.0
18,35,30,0.8270095992350569,0.09955445398483373,0.0
19,35,28,0.7446967998005096,0.10604288499025341,0.0
20,35,35,0.675115066718461,0.10060314347683988,0.0
21,35,31,0.6083675584693276,0.11044018552550976,0.0
22,35,30,0.5481263927906391,0.09983237101881169,0.0
23,35,32,0.4943324180751925,0.09876982362531496,0.0
24,35,32,0.4459178408312898,0.10368148670900965,0.0
25,35,29,0.401802528882756,0.11221237903107914,0.0
26,35,28,0.36201043648343967,0.09270455461507457,0.0
27,35,29,0.3262858649696909,0.10479887085391673,0.0
28,35,32,0.2946759430363388,0.09985857467871856,0.0
29,35,31,0.26597234715541807,0.09339567861617921,0.0
30,35,26,0.23964210113598552,0.08812729498164015,0.0
31,35,28,0.21606605151134609,0.08968224757698443,0.0
32,35,30,0.19505503652845546,0.11255782079835532,0.0
33,35,29,0.176026005010205,0.09620784350026228,0.0
34,35,31,0.15918740293189734,0.12057900946789836,0.0
35,35,29,0.1437451347733029,0.1047258752176785,0.0
36,36,36,0.13454609448209234,0.135022494548867,0.0
37,36,34,0.12262769691611244,0.125247652683263,0.0
38,36,35,0.11416146177535255,0.1275797373358349,0.0
39,36,34,0.11354359878068787,0.13905652358691034,0.0
40,36,33,0.1126157512960631,0.11791343213361562,0.0
41,36,30,0.11130210160605888,0.12550756736803248,0.0
42,36,33,0.11076384101547099,0.1250360126764621,0.0
43,36,33,0.11033711361861456,0.13096646942800788,0.0
44,40,40,0.11530295134139602,0.13471357235033385,0.0
45,40,40,0.1198313368513209,0.1956043956043956,0.0
46,40,36,0.11855568700736804,0.16426450742240217,0.0
47,40,37,0.11776725900725434,0.1696585709257304,0.0
48,40,39,0.11874013482204249,0.14781616688396348,0.0
49,40,35,0.11739380963365287,0.15825451298791887,0.0
50,40,38,0.11729128090988346,0.17224957623698442,0.0
51,40,35,0.11609591876449896,0.11396011396011396,0.0
52,40,35,0.11502015331988406,0.13005903995892873,0.0
53,40,40,0.1196464782198821,0.19540942928039703,0.0
54,40,37,0.11877542920820279,0.1814471741173312,0.0
55,40,35,0.11744955705761835,0.1497077985627604,0.0
56,40,35,0.1162810160312375,0.15142251232476797,0.0
57,40,37,0.11578711743965643,0.1700027570995313,0.0
58,40,37,0.1153464206012862,0.17344610014767084,0.0
59,40,29,0.11386210969167271,0.12714897611922785,0.0
60,40,37,0.11362138067186732,0.1704502150362023,0.0
61,40,36,0.11306615071192823,0.13418899777411616,0.0
62,40,35,0.11234970507481898,0.14923406358095864,0.0
63,40,35,0.11170505625230122,0.11741939155923618,0.0
64,40,34,0.11096122982984799,0.14699741084105905,0.0
65,40,35,0.11045064722555269,0.1397150997150997,0.0
66,40,35,0.11000291802716172,0.1386749733206426,0.0
67,40,37,0.11014314463076158,0.14027476500361533,0.0
68,40,33,0.10942902593985751,0.12521269729507717,0.0
69,40,30,0.10855765720716484,0.13446663833404165,0.0
70,40,36,0.10847790710867258,0.13515301902398677,0.0
71,40,35,0.1081842629321179,0.1355112926077173,0.0
72,40,34,0.10775503220545779,0.10058218753870928,0.0
73,40,33,0.10725986440999775,0.11999175719037947,0.0
74,41,41,0.11300015893359557,0.1362685192935465,0.0
75,41,37,0.11252562758384273,0.15259138025095473,0.0
76,41,35,0.11171358272182333,0.17516623974747084,0.0
77,41,33,0.11077214468649345,0.14092603659751274,0.0
78,41,38,0.11088103238823482,0.11845102505694761,0.0
79,41,39,0.11156243065956485,0.16726575605080277,0.0
80,41,36,0.11101667452863764,0.16712358221792184,0.0
81,41,35,0.11038431411963162,0.1540669592338053,0.0
82,41,35,0.10983538564223178,0.13790944534562738,0.0
83,41,38,0.11007390853654683,0.12473230306187416,0.0
84,41,40,0.11203799624201735,0.1742548483665235,0.0
85,41,40,0.11382193011720411,0.13355874894336434,0.0
86,41,36,0.11310060190302881,0.1320970695970696,0.0
87,41,33,0.11206879278880445,0.13341671878257244,0.0
88,41,38,0.11208809316482225,0.1528054808776342,0.0
89,41,41,0.11738707722524153,0.1401298846713694,0.0
90,41,34,0.1160011713722005,0.12646871563350118,0.0
91,41,34,0.11476074131186113,0.1440755154425768,0.0
92,41,41,0.1198015386641408,0.1813148416922002,0.0
93,41,40,0.1208023091135851,0.20528664606934433,0.0
94,41,36,0.11936476199432587,0.16176956091119182,0.0
95,41,36,0.11808223978823276,0.19322820779636596,0.0
96,41,39,0.118107445211434,0.1452037545787546,0.0
97,42,42,0.12317459979136766,0.17922229285865648,0.0
98,42,40,0.12280511000648349,0.1881060116354234,0.0
99,42,40,0.12247715174878067,0.17358675258993392,0.0
