it,max_clique,max_cycle_clique,mean_p,similarity,re_samp_ratio
1,32,32,4.866068447686651,0.08735632183908046,0.0
2,33,33,4.383735081493165,0.08645438046526975,0.0
3,33,33,3.9496527471083103,0.10543968137511792,0.0
4,33,26,3.5550212082676147,0.08501194947080914,0.0
5,33,28,3.2000366347594653,0.09000771179905255,0.0
6,33,28,2.8805505186021296,0.09601081812035159,0.0
7,33,30,2.593388851994282,0.09844360116592421,0.0
8,33,30,2.3349433520472207,0.10318343132581174,0.0
9,33,29,2.1021160778309333,0.09882909012783328,0.0
10,33,28,1.8924220173664497,0.10274454609429978,0.0
11,33,29,1.7038468766182384,0.08617895266305259,0.0
12,33,30,1.534355574208782,0.09013425435908863,0.0
13,33,29,1.381587077776335,0.10377461111715436,0.0
14,33,27,1.2438402954155574,0.07832681597345657,0.0
15,33,29,1.1201233268624342,0.09738900517792222,0.0
16,33,29,1.0087780551646242,0.1114960294196024,0.0
17,33,29,0.9085673106365955,0.09382769430331855,0.0
18,33,29,0.8183776405613689,0.09626665204758511,0.0
19,33,31,0.7378132072097535,0.11075965776510241,0.0
20,33,31,0.6653052171932997,0.09070942235888425,0.0
21,33,33,0.6031122349061465,0.10938639441608501,0.0
22,33,30,0.5436943966678981,0.11176060492304392,0.0
23,35,35,0.4942129038991102,0.1113483505925056,0.0
24,38,38,0.4505667843819652,0.1304075235109718,0.0
25,41,41,0.41224643612252754,0.16869122257053293,0.0
26,41,41,0.37775812268903397,0.23589650641170873,0.0
27,41,41,0.34671864059888996,0.30331187928903286,0.0
28,41,41,0.3187831067177599,0.28893451208782,0.0
29,42,42,0.293963049877413,0.2887608564794909,0.0
30,42,41,0.2679349099790515,0.32203460845518916,0.0
31,42,41,0.24450958407052598,0.3060555088309504,0.0
32,42,41,0.2234267907528528,0.3395416064422878,0.0
33,42,41,0.20445227676694708,0.2962868008374995,0.0
34,42,41,0.18737521417963213,0.22629588431590655,0.0
35,42,42,0.175701577685305,0.2681992337164751,0.0
36,42,41,0.16149958500615408,0.3464408146803791,0.0
37,42,41,0.14871779159491838,0.2639960744078155,0.0
38,42,41,0.13859238340595412,0.30912680078961735,0.0
39,42,41,0.13759002555530847,0.27733866064448887,0.0
40,42,41,0.1368566464622794,0.19840558516911175,0.0
41,42,41,0.13630270396252497,0.21548262013571529,0.0
42,42,41,0.13584624541535198,0.2386581612169336,0.0
43,42,42,0.13918195148816415,0.2482395166053337,0.0
44,42,42,0.1413663835781442,0.2889072487715789,0.0
45,42,42,0.1423080603580619,0.21458046767537828,0.0
46,42,42,0.14294196427679942,0.28117369886485327,0.0
47,42,42,0.14362065693150486,0.2512127966435033,0.0
48,42,36,0.1398646700538262,0.18364755299404123,0.0
49,43,43,0.1431603624151066,0.2853177184992409,0.0
50,43,42,0.142256753019104,0.2995771393696325,0.0
51,43,42,0.14145010985584158,0.2390011890606421,0.0
52,43,42,0.1407257145457989,0.24738598442714127,0.0
53,43,36,0.13718424522055644,0.23895474137931033,0.0
54,43,43,0.1407635413775203,0.35548661655331504,0.0
55,43,42,0.14010365674555167,0.3047775236286738,0.0
56,43,43,0.14317672684211621,0.26026376900495113,0.0
57,43,43,0.14400001558892622,0.25473749611680646,0.0
58,43,43,0.14439237523941473,0.261347642505278,0.0
59,43,43,0.14470881059768023,0.25998126421911943,0.0
60,43,43,0.14498983542645058,0.19551578230630806,0.0
61,43,43,0.14524454040710955,0.22696929238985314,0.0
62,43,43,0.1453183626835233,0.20089139103917428,0.0
63,43,43,0.14516156684916331,0.16633446282639028,0.0
64,43,43,0.14500217278254354,0.17649663042943578,0.0
65,43,43,0.1448587181225857,0.283534376198798,0.0
66,43,40,0.14188063416521676,0.27487812513976473,0.0
67,43,43,0.14449597670295372,0.2869033463563785,0.0
68,43,43,0.14456762311783183,0.2098483832013954,0.0
69,43,36,0.14066044676819384,0.24765717405149668,0.0
70,43,43,0.14390397753827242,0.2577542886848033,0.0
71,43,43,0.1444038001938827,0.22601298820085977,0.0
72,43,43,0.14430572432801703,0.26013617395124095,0.0
73,43,43,0.14421788643349862,0.23311258278145697,0.0
74,43,43,0.14414002254508307,0.23557973294969203,0.0
75,43,43,0.1440758885694342,0.3903138318481209,0.0
76,43,43,0.1440183260006086,0.22673217319436154,0.0
77,43,43,0.14397005912291028,0.26368114643976714,0.0
78,43,43,0.14420756774998497,0.28877727598868863,0.0
79,43,43,0.1444203974546005,0.21279184017217986,0.0
80,43,43,0.14442752306140128,0.28015096929147365,0.0
81,43,43,0.14434802325263227,0.22683618403000091,0.0
82,43,41,0.14207100987759685,0.2348433626324093,0.0
83,43,41,0.1400152079609904,0.2663129973474801,0.0
84,43,43,0.14333772107656326,0.22802364000186143,0.0
85,43,43,0.14419984802253477,0.2394037356321839,0.0
86,43,43,0.1443323385751709,0.2870182555780933,0.0
87,43,43,0.14425590066793162,0.3248553028450314,0.0
88,43,43,0.14418739609721762,0.21437474034067303,0.0
89,43,43,0.1441258218168556,0.23952150074765508,0.0
90,43,43,0.14407089427801092,0.24571760812200905,0.0
91,43,43,0.14402689246749106,0.2414720059325176,0.0
92,43,43,0.14398762001884924,0.33563742046971956,0.0
93,43,43,0.14395227481507156,0.2806560134566863,0.0
94,43,43,0.1439204641316717,0.19787950852160127,0.0
95,43,43,0.14389183451661178,0.19042573685224426,0.0
96,43,43,0.14386606786305786,0.22627301528995822,0.0
97,43,43,0.14384287787485933,0.2834304179599473,0.0
98,43,43,0.14382200688548072,0.27134393248369637,0.0
99,43,43,0.14380322299503986,0.2656739811912226,0.0
