it,max_clique,max_cycle_clique,mean_p,similarity,re_samp_ratio
1,26,26,4.864091909831763,0.0841265317754346,0.0
2,30,30,4.381232715562567,0.09155390659100829,0.0
3,30,29,3.9447770964773956,0.08945686900958466,0.0
4,30,26,3.550833364221872,0.07687161710150216,0.0
5,30,26,3.1962840051919037,0.08723747980613894,0.0
6,35,35,2.8815435515707155,0.08737110544406254,0.0
7,35,29,2.593865668548237,0.08600806680679429,0.0
8,35,32,2.3354977662570326,0.09464536024670592,0.0
9,35,29,2.1024244617659256,0.09341593114412587,0.0
10,35,33,1.893627862066723,0.09856813428433528,0.0
11,35,25,1.704489122318325,0.0777343287119327,0.0
12,35,26,1.534307198782604,0.0847135487374423,0.0
13,35,28,1.3812646393932992,0.0857079498835791,0.0
14,35,30,1.2437337656222152,0.1003914838848072,0.0
15,35,25,1.1195844355182665,0.08239742649133698,0.0
16,35,30,1.008221582134684,0.08756805807622504,0.0
17,35,28,0.9077875844101752,0.08523955843860248,0.0
18,35,31,0.8177728243918706,0.11005135730007337,0.0
19,35,28,0.7363837024416423,0.08442714126807564,0.0
20,35,28,0.6631334926864371,0.09269320323760949,0.0
21,35,30,0.5974157335860376,0.0896783152048137,0.0
22,35,29,0.5381506323620293,0.09041142276652181,0.0
23,35,27,0.48465595556115754,0.09291034482758621,0.0
24,35,29,0.43666683213963686,0.10756089844985764,0.0
25,35,28,0.39338830941463254,0.10697551987365096,0.0
26,35,26,0.35431646716927795,0.08933651985888244,0.0
27,35,29,0.31936129258694534,0.11466430173717983,0.0
28,35,33,0.28887100980564334,0.11172413793103449,0.0
29,35,29,0.26046038095967394,0.10243876520907497,0.0
30,35,27,0.23473472929903763,0.10217931034482759,0.0
31,35,31,0.21202525479184714,0.12748478701825558,0.0
32,35,32,0.19184139387627944,0.14211076280041798,0.0
33,35,33,0.17410310096604376,0.12448428666021494,0.0
34,35,32,0.1577114554330566,0.13328621194527188,0.0
35,38,38,0.1477154807625168,0.12973305323564072,0.0
36,38,38,0.13871910355903033,0.1961206896551724,0.0
37,39,39,0.1309345354744208,0.2751884131194476,0.0
38,39,39,0.12528724949047962,0.2774196339722234,0.0
39,40,40,0.12853232851187865,0.2550140745953554,0.0
40,40,40,0.1316106477498624,0.29682960717443474,0.0
41,40,40,0.13450201306595044,0.246384872080089,0.0
42,40,40,0.1371100050306119,0.26976127320954907,0.0
43,40,40,0.13846517858051613,0.2506479244454206,0.0
44,40,40,0.13893873314373859,0.22917343481691188,0.0
45,40,40,0.13904782884851188,0.30432681748297824,0.0
46,40,38,0.13688841202244126,0.2398918187964841,0.0
47,40,40,0.13878971256782544,0.24838362068965517,0.0
48,40,40,0.13906090519743,0.20965137266077705,0.0
49,40,40,0.13911956501563905,0.26860254083484575,0.0
50,40,40,0.13903251439592557,0.2812270150997274,0.0
51,40,40,0.13887448065676442,0.2672971405629656,0.0
52,40,40,0.1387347925358005,0.25848275862068965,0.0
53,40,40,0.1386141925852257,0.214165890027959,0.0
54,40,40,0.13850883323858024,0.2784001400315071,0.0
55,40,40,0.1384151706042961,0.24394341290893015,0.0
56,40,40,0.13833167540056468,0.23782121678014495,0.0
57,40,40,0.13874988533423588,0.22447423882337114,0.0
58,40,40,0.13911430804740055,0.20897212132647766,0.0
59,40,38,0.1370310627079754,0.24119637793835177,0.0
60,41,41,0.13939106786167768,0.2237730341178617,0.0
61,41,40,0.13855362798332177,0.253416149068323,0.0
62,41,40,0.13780161810229033,0.2337321135350692,0.0
63,41,40,0.13712564849186518,0.2770085545462563,0.0
64,41,41,0.13929642736107928,0.31277686093980717,0.0
65,41,41,0.139571601784436,0.24377271518482405,0.0
66,41,41,0.13981920021831098,0.2734361462484838,0.0
67,41,40,0.13894576198602585,0.2006783493499152,0.0
68,41,41,0.14008790700193438,0.28759726178834133,0.0
69,41,33,0.13645624125792732,0.14497041420118342,0.0
70,41,41,0.1394386733353072,0.21483635692194064,0.0
71,41,36,0.13625017888823435,0.1830238726790451,0.0
72,41,41,0.13923999078384833,0.17066212902257144,0.0
73,41,41,0.14052978269117503,0.2109590366107269,0.0
74,41,41,0.140937412365061,0.2630025983176994,0.0
75,41,41,0.1412334055430385,0.2153875182791641,0.0
76,41,41,0.14119516540611207,0.2688118588150224,0.0
77,41,34,0.1375450543113062,0.14918220647984165,0.0
78,41,41,0.14041047198743117,0.22522115905398085,0.0
79,42,42,0.14160001071188172,0.2151455565680303,0.0
80,42,42,0.1423180764984502,0.19201257280207082,0.0
81,42,42,0.14285708553809848,0.18717837733852738,0.0
82,42,41,0.14182983762296253,0.2732823114627225,0.0
83,42,42,0.14276298312223243,0.24281236005373935,0.0
84,42,41,0.14174550775953604,0.181357310249175,0.0
85,42,42,0.14265554172006448,0.27989821882951654,0.0
86,42,40,0.1404284332426926,0.22286949168467537,0.0
87,42,37,0.1371982215764288,0.2155749434519688,0.0
88,42,37,0.13426071915667917,0.22260063383945888,0.0
89,42,31,0.1310224429823362,0.16348478121454293,0.0
90,42,42,0.13483627386811936,0.29297381384495724,0.0
91,42,39,0.13271757535096326,0.19803233976232223,0.0
92,42,42,0.13635408871492058,0.2506700017866714,0.0
93,42,42,0.13962695074248221,0.2585331699632417,0.0
94,42,42,0.14220773521586227,0.23310887151443938,0.0
95,42,42,0.14266576226552088,0.22254107845406157,0.0
96,42,42,0.14283726418649428,0.29773732988227436,0.0
97,42,42,0.1428212765689083,0.20265844731265653,0.0
98,42,35,0.13904110184729893,0.19584682796723185,0.0
99,42,42,0.14208609129453545,0.22437411431270665,0.0
