it,max_clique,max_cycle_clique,mean_p,similarity,re_samp_ratio
1,16,16,4.336020019938064,0.016077616077616076,0.0
2,16,16,3.686194931926435,0.017808857808857808,0.0
3,17,17,3.13392066244708,0.01875029297332771,0.0
4,17,15,2.664001121615586,0.017501764290755117,0.0
5,17,16,2.264689910862785,0.019149035542478165,0.0
6,17,15,1.9251549827689296,0.017094017094017096,0.0
7,17,15,1.636550293889154,0.017377343344194173,0.0
8,17,16,1.3913567072953192,0.016783216783216783,0.0
9,17,16,1.1829421586905575,0.018732322529790884,0.0
10,17,15,1.0056693934225367,0.014867090096447894,0.0
11,17,16,0.8551079418986941,0.01659943432095331,0.0
12,17,16,0.7271307081034284,0.017374246882443604,0.0
13,17,16,0.6183500593774509,0.018028116388772126,0.0
14,17,16,0.5258865079603704,0.017677116420383925,0.0
15,17,16,0.4472924892558536,0.019101387908727358,0.0
16,17,17,0.38085358617709225,0.018707245567499652,0.0
17,17,16,0.3240145057400652,0.016750889013662736,0.0
18,17,17,0.27606730018867404,0.018387618387618387,0.0
19,17,17,0.23531217546999073,0.016179898532839708,0.0
20,17,17,0.2006703194591101,0.018196856906534328,0.0
21,17,15,0.17073833007580697,0.01553712706129063,0.0
22,17,16,0.14541653805397325,0.020019196489784726,0.0
23,17,16,0.12389301483541446,0.018094198945262777,0.0
24,17,16,0.10559802009963963,0.01832159462321042,0.0
25,17,17,0.10252957820650979,0.019184652278177457,0.0
26,17,16,0.10225475095768474,0.01859779956727892,0.0
27,17,16,0.10205953154413663,0.016659686351156406,0.0
28,17,16,0.10190349259585173,0.01721743960011108,0.0
29,17,16,0.10178093900277081,0.01885503484082525,0.0
30,17,17,0.10204403783992229,0.016789853088785472,0.0
31,17,16,0.10190015035546672,0.019031547367927625,0.0
32,17,16,0.10177635034587953,0.01809954751131222,0.0
33,17,16,0.10167097328512092,0.019416573764399852,0.0
34,17,16,0.10158251368193326,0.018664818664818665,0.0
35,17,17,0.10188647776975564,0.017582417582417582,0.0
36,17,16,0.10179039580753084,0.019588819588819587,0.0
37,17,16,0.10170354075134101,0.018518518518518517,0.0
38,17,16,0.10162956781105477,0.01662696744663958,0.0
39,17,16,0.1015664839889901,0.020437819340927203,0.0
40,17,16,0.10151529953135728,0.019055625613002662,0.0
41,17,17,0.10184484143336105,0.01978021978021978,0.0
42,17,17,0.1021154488631221,0.015228659235814871,0.0
43,17,16,0.101978586370583,0.017407668783815573,0.0
44,17,16,0.10186247084664453,0.018175916910094125,0.0
45,17,16,0.10176629696201747,0.01644721644721645,0.0
46,17,16,0.10169179437116604,0.016821240225495544,0.0
47,17,15,0.1014996987726993,0.017925617925617924,0.0
48,17,17,0.10182369315321756,0.017758448853855215,0.0
49,17,17,0.10209799580668612,0.018714737856061647,0.0
50,17,15,0.101855884209672,0.01768669286917462,0.0
