it,max_clique,max_cycle_clique,mean_p,similarity,re_samp_ratio
1,15,15,4.8605222425027526,0.017404253338917586,0.0
2,16,16,4.374758975742016,0.01857241857241857,0.0
3,16,16,3.9375720356573503,0.019230769230769232,0.0
4,16,16,3.5441037895811554,0.019416573764399852,0.0
5,17,17,3.1903483809326616,0.017002605237899357,0.0
6,17,16,2.8716025003289354,0.016542597187758478,0.0
7,17,17,2.585097220605656,0.019892325942148008,0.0
8,17,16,2.326876456034637,0.019161344071091362,0.0
9,17,15,2.0943573689667314,0.018221095144172066,0.0
10,17,16,1.8852105895595948,0.016971038553772366,0.0
11,17,15,1.6968580891391976,0.018077845415974913,0.0
12,17,16,1.5274612377148136,0.01590866554370204,0.0
13,17,17,1.375370084252951,0.018809657495788883,0.0
14,17,16,1.2381220333171925,0.017526777020447908,0.0
15,17,17,1.1149648002950923,0.018454119719942506,0.0
16,17,16,1.00375727775512,0.019335855401429174,0.0
17,17,16,0.9036705074691463,0.016813787305590584,0.0
18,17,16,0.8135924142117686,0.016752757224626554,0.0
19,17,17,0.7328881431002091,0.015174368115544587,0.0
20,17,16,0.6598882862797257,0.018917791069689802,0.0
21,17,16,0.5941884151412904,0.017522132012293013,0.0
22,17,16,0.5350585311166992,0.01858974358974359,0.0
23,17,17,0.4822076483146477,0.01752913752913753,0.0
24,17,17,0.43464185379280024,0.015905662964486495,0.0
25,17,16,0.3914666259030577,0.019242445471953668,0.0
26,17,16,0.35260892080228906,0.01816043283933192,0.0
27,17,16,0.31763698621159736,0.018208844295800816,0.0
28,17,16,0.286162245079975,0.0170316301703163,0.0
29,17,16,0.2578349780615151,0.017094017094017096,0.0
30,17,16,0.23234043774490062,0.019673659673659673,0.0
31,17,16,0.20939535145994784,0.018536814867090096,0.0
32,17,17,0.1891107866235713,0.016654904728299225,0.0
33,17,16,0.17048866545075142,0.01859779956727892,0.0
34,17,16,0.15372875639521374,0.015104895104895105,0.0
35,17,16,0.1386448382452296,0.017593112483623434,0.0
36,17,17,0.12543532473032426,0.018714737856061647,0.0
37,17,16,0.11318074974682944,0.018328242154956955,0.0
38,17,16,0.10358018505490434,0.018570889894419306,0.0
39,17,17,0.10365503104916803,0.017804979830296285,0.0
40,17,16,0.10338427428537755,0.018208844295800816,0.0
41,17,15,0.10303642841210335,0.019404019404019403,0.0
42,17,15,0.10273754961269793,0.0190664036817883,0.0
43,17,16,0.10259716287507271,0.016815310293571164,0.0
44,17,16,0.10248025902343838,0.017062766605728214,0.0
45,17,17,0.10275171386273038,0.016971038553772366,0.0
46,17,17,0.10299195889272104,0.01939160003676133,0.0
47,17,15,0.10272946170363229,0.019371139809096015,0.0
48,17,15,0.10249788063563185,0.016876456876456877,0.0
49,17,17,0.10278228972296842,0.014002874762368432,0.0
50,17,16,0.10268270297359419,0.017125040718507144,0.0
51,17,16,0.10259231237533793,0.018028116388772126,0.0
52,17,16,0.10251217390837541,0.019576946951248626,0.0
53,17,16,0.10244143810395827,0.018748276812792942,0.0
54,17,16,0.10237534026669916,0.01662696744663958,0.0
55,17,17,0.10268138473346379,0.01832791621524016,0.0
56,17,17,0.10296523158371698,0.018446781036709093,0.0
57,17,17,0.10322179199343659,0.017921146953405017,0.0
58,17,17,0.10345185232500423,0.017248574210599527,0.0
59,17,16,0.10328683027039672,0.017187940264863342,0.0
60,17,17,0.103504259984929,0.018387618387618387,0.0
61,17,16,0.10333386295419851,0.018528916339135316,0.0
62,17,16,0.1031872976589125,0.018748276812792942,0.0
63,17,16,0.10305902539433129,0.017405951712521055,0.0
64,17,16,0.10293819822318939,0.017705609834411266,0.0
65,17,16,0.10282387559323945,0.016781512211128297,0.0
66,17,16,0.10271524780429066,0.01696969696969697,0.0
67,17,16,0.10261184812319073,0.01846903857872779,0.0
68,17,15,0.10239996368763893,0.01999908261088941,0.0
69,17,15,0.10221635359337973,0.017563632948248333,0.0
70,17,16,0.102176838205,0.018229526308520923,0.0
71,17,16,0.10214131585488971,0.01754623976846199,0.0
72,17,16,0.10211116679410426,0.021674967718133185,0.0
73,17,16,0.10208348330314644,0.019436079934300576,0.0
74,17,16,0.10205298830764198,0.016938049784765114,0.0
75,17,16,0.10202005261938689,0.017404253338917586,0.0
76,17,16,0.10198463135016643,0.01727881727881728,0.0
77,17,15,0.10183260158781321,0.017469709777402084,0.0
78,17,15,0.10169278625428621,0.019362568895279177,0.0
79,17,17,0.10206025659795433,0.01743777246519477,0.0
80,17,16,0.10203093796095336,0.017338654190174763,0.0
81,17,17,0.10237688902676899,0.01756106674139461,0.0
82,17,16,0.10232682858831997,0.01890323788134007,0.0
83,17,16,0.10228772531254306,0.017282901260801814,0.0
84,17,16,0.10226154878860876,0.018732322529790884,0.0
85,17,16,0.10223800407623927,0.017001617001617002,0.0
86,17,16,0.10221108003815339,0.019932622122403144,0.0
87,17,16,0.10218166865157652,0.018010332243234277,0.0
88,17,16,0.10215520843622869,0.01804029304029304,0.0
89,17,16,0.102131081382494,0.01808367071524966,0.0
90,17,16,0.10210930036259365,0.01700309147117658,0.0
91,17,17,0.10245617418210592,0.01809954751131222,0.0
92,17,17,0.10277179621723882,0.01950947603121516,0.0
93,17,16,0.1026940960377366,0.01868986788196842,0.0
94,17,16,0.10262429151999168,0.018698509673238915,0.0
95,17,16,0.10255600175057628,0.01909039865244245,0.0
96,17,16,0.10248889817786012,0.017733900086841264,0.0
97,17,16,0.10242282007076171,0.01653961653961654,0.0
98,17,16,0.10236324518182975,0.018834498834498836,0.0
99,17,16,0.10230429240264104,0.016346737658213067,0.0
