it,max_clique,max_cycle_clique,mean_p,similarity,re_samp_ratio
1,30,30,4.865493395110415,0.09563075605054616,0.0
2,30,29,4.380611708070454,0.0933839300445471,0.0
3,30,28,3.9435856319006355,0.09461663947797716,0.0
4,30,29,3.550894721181651,0.08549534756431308,0.0
5,32,32,3.1998799073179556,0.09126181758566042,0.0
6,32,27,2.8803724962391586,0.0915032679738562,0.0
7,32,29,2.593169072850779,0.08704385671242049,0.0
8,32,27,2.334332745218704,0.09535045851879659,0.0
9,32,29,2.101733296932373,0.08668660759636548,0.0
10,32,29,1.8923937934746753,0.08724029152616121,0.0
11,32,27,1.703634993780207,0.09169278996865204,0.0
12,32,31,1.5351814904589685,0.10360430644406303,0.0
13,32,27,1.3821439210660673,0.09275807247409681,0.0
14,32,31,1.2458395250162444,0.10691695572332177,0.0
15,32,30,1.122446752851107,0.08340797133900582,0.0
16,32,28,1.010823134348331,0.08731211317418214,0.0
17,32,29,0.9105746471490398,0.1026488301444332,0.0
18,32,27,0.8199977620871329,0.08738556000219286,0.0
19,32,28,0.7386190426607535,0.0909191706397605,0.0
20,32,30,0.6659483187311664,0.10563600375039067,0.0
21,32,30,0.6005446671945375,0.10118452224269545,0.0
22,32,30,0.5416813808115717,0.09128118867395571,0.0
23,32,28,0.4881342995127488,0.10268199233716475,0.0
24,32,27,0.43980144921447073,0.10222469410456063,0.0
25,32,27,0.39630188394602084,0.08051639205028027,0.0
26,32,30,0.35786287588790616,0.09515495416848538,0.0
27,32,30,0.3232677686356039,0.1043157666449794,0.0
28,32,29,0.2917748180075845,0.09872166720378128,0.0
29,32,29,0.2634311624423678,0.09155390659100829,0.0
30,32,27,0.2375686258511281,0.10661335998667333,0.0
31,32,32,0.21788642152048435,0.10406958682820752,0.0
32,35,35,0.20098572626643776,0.10488284363211306,0.0
33,35,26,0.18115414233590313,0.08985024958402663,0.0
34,35,34,0.16534304592565688,0.12603347449082478,0.0
35,35,32,0.1498274058967086,0.1450756636070454,0.0
36,35,35,0.1397326122050397,0.12638702293874707,0.0
37,36,36,0.1309348241706557,0.13683792109708834,0.0
38,36,35,0.12164136841056027,0.15852621634388286,0.0
39,36,35,0.12122709622533849,0.12638477141519738,0.0
40,39,39,0.12462091827453367,0.17519466073414905,0.0
41,39,35,0.12263257035895934,0.1632673025189533,0.0
42,40,40,0.12633569418308055,0.20271105826397146,0.0
43,40,31,0.12369398237771109,0.1712693436831368,0.0
44,40,38,0.12289066831538088,0.16171567895705827,0.0
45,40,39,0.12333469425564768,0.1458768400142617,0.0
46,40,35,0.12152838956134575,0.20157102915723604,0.0
47,40,37,0.12045081160821013,0.17479352340068124,0.0
48,40,32,0.11856443901135759,0.13591511936339523,0.0
49,41,41,0.12314455512902348,0.17547892720306513,0.0
