it,max_clique,max_cycle_clique,mean_p,similarity,re_samp_ratio
1,26,26,5.881088599171926,0.07275093156680665,0.0
2,32,32,5.8229912325019715,0.09436817641336072,0.0
3,32,27,5.7652327488266115,0.0858111927642736,0.0
4,32,30,5.708571959174924,0.09549071618037135,0.0
5,32,27,5.65195278901389,0.09132672828914595,0.0
6,32,26,5.595813517339009,0.08726482529879338,0.0
7,34,34,5.541772018780539,0.11850851682592439,0.0
8,34,30,5.487050680986274,0.09706655226041723,0.0
9,34,29,5.432730139011131,0.09051030040535288,0.0
10,34,25,5.378648960123654,0.08119017414369738,0.0
11,34,28,5.3253055596133105,0.08127671701339413,0.0
12,34,26,5.272349158123961,0.08556626371789873,0.0
13,34,31,5.2205789780247,0.08957718232967522,0.0
14,34,28,5.16881611955736,0.09435635879809291,0.0
15,34,31,5.118082956390176,0.10248745596242127,0.0
16,34,32,5.068248543166769,0.0912551724137931,0.0
17,34,32,5.018871423664159,0.09337037642316283,0.0
18,34,29,4.9692333359609835,0.08583642063265888,0.0
19,34,26,4.9198376567081645,0.08150470219435736,0.0
20,34,32,4.871982736950474,0.09880012971570641,0.0
21,34,27,4.823623344320708,0.08008898776418243,0.0
22,34,28,4.775830453904751,0.08291873963515754,0.0
23,34,26,4.728368383592836,0.09443317556907821,0.0
24,34,25,4.681331150861001,0.0892700857692981,0.0
25,34,33,4.636657132183554,0.09090909090909091,0.0
26,34,29,4.5908196593078,0.08457169086006082,0.0
27,34,27,4.545264421770978,0.09921166943744301,0.0
28,34,28,4.500253347517211,0.0901018684970311,0.0
29,34,28,4.4556929745497635,0.08482871125611746,0.0
30,34,28,4.411577603857181,0.10224111688448013,0.0
31,34,28,4.367905439805994,0.0992930764664616,0.0
32,34,28,4.324669997395315,0.09549915026588454,0.0
33,34,29,4.28197918157839,0.09847634322373697,0.0
34,34,27,4.2395198245023495,0.09777254230027843,0.0
35,34,30,4.197837333729839,0.09224409877080388,0.0
36,34,31,4.156812065741452,0.11109329056402031,0.0
37,34,25,4.115490067586672,0.07661547377571719,0.0
38,34,28,4.074778778898185,0.09455986292568001,0.0
39,34,30,4.034745520272583,0.09352710891832466,0.0
40,34,29,3.9949530729562928,0.08690776562938043,0.0
41,34,26,3.955300196333519,0.08332391181458451,0.0
42,34,28,3.9161906136562723,0.08495244763405099,0.0
43,34,26,3.877324969101957,0.08422743703023697,0.0
44,34,31,3.839506717439321,0.0985064792444542,0.0
45,34,28,3.8015552622523123,0.091991833030853,0.0
46,34,27,3.7638998978803864,0.08057587367932195,0.0
47,34,28,3.7267045108889616,0.09494640122511486,0.0
48,34,26,3.689734119886861,0.0861222416614933,0.0
49,34,26,3.6531334327947853,0.0862360697823677,0.0
50,34,29,3.6171579826238607,0.094950934707527,0.0
51,34,29,3.581542286954651,0.08677404718693285,0.0
52,34,28,3.546170476072487,0.0939655172413793,0.0
53,34,34,3.51530488156581,0.08798258677969985,0.0
54,34,28,3.4805934027140992,0.09615063227675338,0.0
55,34,34,3.450322650750235,0.11552756555853809,0.0
56,34,25,3.4160645609409475,0.08183908045977012,0.0
57,34,28,3.3823464612418612,0.1029686084314875,0.0
58,34,27,3.348883431369188,0.09252783904459627,0.0
59,34,28,3.315838016341587,0.10498437417236083,0.0
60,34,32,3.2840349297381626,0.08557037693031494,0.0
61,34,28,3.251637511753681,0.09829197550757332,0.0
62,34,31,3.2200714412693356,0.1121339782597389,0.0
63,34,28,3.1883142674666183,0.09611729568286723,0.0
64,34,30,3.1571434888936536,0.1076586899749507,0.0
65,34,29,3.1261279381617464,0.10578249336870027,0.0
66,34,30,3.095580704850054,0.09908965517241379,0.0
67,34,30,3.0653382768597868,0.08578362210057001,0.0
68,34,33,3.0368460875082457,0.08808467053601912,0.0
69,34,29,3.0070335107901975,0.09570056743780009,0.0
70,34,29,2.977518283244505,0.10158290252091882,0.0
71,34,32,2.9490986719194954,0.09456551724137931,0.0
72,34,29,2.920162693086736,0.09674629769754621,0.0
73,34,29,2.891516950312893,0.10344827586206896,0.0
74,34,31,2.8635567788381584,0.0970029004189494,0.0
75,34,29,2.835477095206804,0.09035708317085399,0.0
76,34,30,2.8078370324566286,0.09725344005262869,0.0
77,34,27,2.7801187134083927,0.0958896551724138,0.0
78,34,28,2.7527611382616923,0.10759051051697241,0.0
79,34,30,2.7259482350809625,0.0946271050521251,0.0
80,34,30,2.69940346093205,0.09037241379310344,0.0
81,34,28,2.6728530383101097,0.10365853658536585,0.0
82,34,27,2.6464849426667563,0.09836603093065195,0.0
83,34,32,2.621378312658248,0.09749557569582239,0.0
84,34,29,2.595719989854997,0.09295820108666415,0.0
85,34,30,2.570475618538518,0.10562000105937815,0.0
86,34,32,2.54611857544765,0.10816696914700545,0.0
87,34,28,2.5210996403316006,0.09002283995320595,0.0
88,34,30,2.4966033521301765,0.0928464339258942,0.0
89,34,34,2.4761857958033042,0.09452462267268921,0.0
90,34,27,2.4517843725850224,0.0938061774799804,0.0
91,34,26,2.427563182965962,0.08541807527608744,0.0
92,34,26,2.4035842052430882,0.09053819929581401,0.0
93,34,30,2.3802630713925517,0.09527986404254153,0.0
94,34,30,2.3571733281663163,0.09909713912759709,0.0
95,34,28,2.334045206872035,0.09752155172413793,0.0
96,34,26,2.311001408910102,0.09343715239154617,0.0
97,34,32,2.2892455394431184,0.0990634980782764,0.0
98,34,31,2.267298071271237,0.09823329076202639,0.0
99,34,27,2.2449855252982704,0.08597853391185202,0.0
