it,max_clique,max_cycle_clique,mean_p,similarity,re_samp_ratio
1,16,16,4.860889989067769,0.017032638217557426,0.0
2,16,16,4.37537890514007,0.015115686001761951,0.0
3,16,15,3.938093852429406,0.02053157080579384,0.0
4,16,16,3.5448623821655434,0.01743777246519477,0.0
5,17,17,3.1910311142586103,0.020252694165737644,0.0
6,17,16,2.872216960322287,0.018791076552809406,0.0
7,17,16,2.5852842217795944,0.018420809034527447,0.0
8,17,15,2.326924358137207,0.016781512211128297,0.0
9,17,17,2.0948868926330975,0.018361385449993044,0.0
10,17,16,1.8856871608593246,0.014837483191913572,0.0
11,17,16,1.6974074022629284,0.01884018013050271,0.0
12,17,17,1.5283216323462547,0.014572957019000184,0.0
13,17,16,1.375778426601165,0.019140483929216325,0.0
14,17,17,1.238855554250667,0.021505376344086023,0.0
15,17,17,1.115624969135218,0.017248574210599527,0.0
16,18,18,1.004799313820017,0.016406506351661746,0.0
17,18,17,0.9046468675928249,0.018196856906534328,0.0
18,18,17,0.8145096659883518,0.01868986788196842,0.0
19,18,16,0.7332513377158744,0.016786570743405275,0.0
20,18,16,0.6601188422706453,0.02021607084898224,0.0
21,18,15,0.5942333769452528,0.018262313226342003,0.0
22,18,17,0.5351375244055369,0.018288760224244097,0.0
23,18,16,0.4818164102913417,0.01680911680911681,0.0
24,18,15,0.43376118816388004,0.01715686274509804,0.0
25,18,16,0.39057770767385025,0.020661733910372748,0.0
26,18,16,0.3517125752328235,0.01659400928139502,0.0
27,18,15,0.31666773661121317,0.018275058275058275,0.0
28,18,17,0.285328448104901,0.01837378307966543,0.0
29,18,16,0.2569882416207692,0.015931372549019607,0.0
30,18,16,0.2314820557850505,0.01721879094141868,0.0
31,18,16,0.20852648853290331,0.018249840313897252,0.0
32,18,16,0.18786647800597156,0.019114219114219115,0.0
33,18,16,0.1692724685317324,0.015384615384615385,0.0
34,18,17,0.15267270683336845,0.019851116625310174,0.0
35,18,17,0.13773292130484038,0.01834108951546674,0.0
36,18,17,0.12428711432916516,0.01774081774081774,0.0
37,18,15,0.11198482179792146,0.02028740490278952,0.0
38,18,16,0.10240717898484607,0.017125040718507144,0.0
39,18,16,0.10213113460193152,0.019055625613002662,0.0
40,18,16,0.10190068866905189,0.017219477769936486,0.0
41,18,17,0.10185463014350768,0.017124542124542126,0.0
42,18,17,0.10182921774893255,0.017995337995337996,0.0
43,18,17,0.10182824592055609,0.016909216909216908,0.0
44,18,16,0.10170689253893456,0.017499532098072243,0.0
45,18,17,0.10175574149680565,0.020830414273037223,0.0
46,18,15,0.1015990076421495,0.014399851356373096,0.0
47,18,16,0.10152737514018459,0.020512820512820513,0.0
48,18,16,0.10147025133923869,0.02012682657843948,0.0
49,18,17,0.10155880546370595,0.0170323058409701,0.0
50,18,16,0.1015026271780514,0.01777284087753402,0.0
51,18,16,0.10144708446741586,0.018061014411379375,0.0
52,18,18,0.10193783587149025,0.020999504303546482,0.0
53,18,17,0.10197657316837698,0.016848501588178428,0.0
54,18,16,0.10188333742956443,0.017744332961724268,0.0
55,18,17,0.10193607912566835,0.01650986902785464,0.0
56,18,16,0.10184252642956543,0.019393939393939394,0.0
57,18,16,0.10175279304853366,0.016233167312304002,0.0
58,18,17,0.1018021905676632,0.019413919413919414,0.0
59,18,15,0.10165486079839355,0.015771827926524058,0.0
60,18,17,0.10172484725549208,0.01778987973678239,0.0
61,18,17,0.10178806385254922,0.017712245560346826,0.0
62,18,16,0.10170974336686747,0.019136500754147814,0.0
63,18,17,0.10178028860820551,0.01917343241135728,0.0
64,18,16,0.1017030792121286,0.017497324212387734,0.0
65,18,16,0.10163367685218211,0.015954415954415956,0.0
66,18,16,0.10157070886764792,0.017378917378917377,0.0
67,18,16,0.10151455977745148,0.018815716657443277,0.0
68,18,16,0.10145890862188058,0.01644014758768857,0.0
69,18,16,0.1014086496617992,0.01752913752913753,0.0
70,18,15,0.10129220866476499,0.017598637524836785,0.0
71,18,16,0.10126106500194547,0.018809657495788883,0.0
72,18,16,0.10123696049555755,0.01853901494189264,0.0
73,18,16,0.10121567957074715,0.018229526308520923,0.0
74,18,16,0.1011909123726675,0.018859160163507988,0.0
75,18,16,0.10116466835029299,0.015771827926524058,0.0
76,18,17,0.10128230304055941,0.018665158371040724,0.0
77,18,17,0.10138702554082656,0.02005082005082005,0.0
78,18,17,0.10148206782018619,0.018281535648994516,0.0
79,18,16,0.10143847509564512,0.01774081774081774,0.0
80,18,16,0.10139938573330383,0.017094017094017096,0.0
81,18,17,0.10150524932683026,0.01798082656758864,0.0
82,18,16,0.10146521504943595,0.018241891200148914,0.0
83,18,16,0.10143338924385563,0.01650670005100385,0.0
84,18,16,0.10140410542324753,0.01995841995841996,0.0
85,18,16,0.10137283990719735,0.017469709777402084,0.0
86,18,16,0.10134470511930849,0.017601446172874746,0.0
87,18,16,0.10131955668426192,0.017094017094017096,0.0
88,18,16,0.10129729203499768,0.017338654190174763,0.0
89,18,16,0.10127728994930796,0.015956465596753365,0.0
90,18,15,0.10119256746073658,0.016907197235066087,0.0
91,18,17,0.10131237412607412,0.018815716657443277,0.0
92,18,16,0.1012788525045119,0.0192190502976609,0.0
93,18,16,0.1012434240057671,0.017432208079690092,0.0
94,18,16,0.10121778279529932,0.01628001628001628,0.0
95,18,17,0.10133536969968833,0.01902398676592225,0.0
96,18,17,0.10144174036241951,0.020871700429711478,0.0
97,18,17,0.10153686330432038,0.019195483415666903,0.0
98,18,16,0.10148680674852338,0.019083796861574638,0.0
99,18,16,0.1014477718089407,0.0173992673992674,0.0
